"O01CT000701JW26793","11.10",
"O01CT000701JW27340","432",
"O01CT000701JW26857","14",
"O01CT000701JW27255","355",
"O01CT000701JW26772","10",
"O01CT000701JW27398","485",
"O01CT000701JW27319","415",
"O01CT000701JW26836","11.49",
"O01CT000701JW27234","335",
"O01CT000701JW26751","9",
"O01CT000701JW27377","465",
"O01CT000701JW27213","324",
"O01CT000701JW27356","446",
"O01CT000701JW27271","370",
"O01CT000701JW26709","1",
"O01CT000701JW27250","350",
"O01CT000701JW26767","9",
"O01CT000701JW27144","268",
"O01CT000701JW27287","386",
"O01CT000701JW27685","762 /330 / 242",
"O01CT000701JW27208","319",
"O01CT000701JW27202","313",
"O01CT000701JW27123","249",
"O01CT000701JW27266","365",
"O01CT000701JW27664","741",
"O01CT000701JW27181","293",
"O01CT000701JW27643","720",
"O01CT000701JW27160","280",
"O01CT000701JW27075","206",
"O01CT000701JW27622","699 / 461",
"O01CT000701JW27139","263",
"O01CT000701JW27054","185",
"O01CT000701JW27680","757",
"O01CT000701JW27197","309",
"O01CT000701JW27595","674",
"O01CT000701JW27118","245 / 96",
"O01CT000701JW27659","736",
"O01CT000701JW27574","654",
"O01CT000701JW27091","221",
"O01CT000701JW27012","148",
"O01CT000701JW27638","715",
"O01CT000701JW27553","635",
"O01CT000701JW27070","201",
"O01CT000701JW26985","123",
"O01CT000701JW27617","695",
"O01CT000701JW27532","614",
"O01CT000701JW26964","105",
"O01CT000701JW27590","670",
"O01CT000701JW27511","593",
"O01CT000701JW27505","587",
"O01CT000701JW27028","162",
"O01CT000701JW26943","86",
"O01CT000701JW27569","649",
"O01CT000701JW27086","216 / 220",
"O01CT000701JW27484","567",
"O01CT000701JW27007","143",
"O01CT000701JW27001","138",
"O01CT000701JW26922","67",
"O01CT000701JW27548","630",
"O01CT000701JW27463","547",
"O01CT000701JW26980","119",
"O01CT000701JW26895","44",
"O01CT000701JW27527","609",
"O01CT000701JW27442","526",
"O01CT000701JW26959","100",
"O01CT000701JW26874","27",
"O01CT000701JW27506","588",
"O01CT000701JW27500","583",
"O01CT000701JW27421","508",
"O01CT000701JW26938","81",
"O01CT000701JW27479","562",
"O01CT000701JW27394","481",
"O01CT000701JW26917","63 / 306",
"O01CT000701JW27315","411",
"O01CT000701JW26832","11.45",
"O01CT000701JW27458","542",
"O01CT000701JW27373","461/ 699",
"O01CT000701JW26890","39",
"O01CT000701JW26811","11.25",
"O01CT000701JW26805","11.19",
"O01CT000701JW27352","443",
"O01CT000701JW26869","22",
"O01CT000701JW26784","11.2",
"O01CT000701JW27416","503",
"O01CT000701JW26848","13",
"O01CT000701JW26763","9",
"O01CT000701JW27389","476",
"O01CT000701JW27304","402",
"O01CT000701JW26827","11.40",
"O01CT000701JW27368","456",
"O01CT000701JW27283","382",
"O01CT000701JW26806","11.20",
"O01CT000701JW26800","11.15",
"O01CT000701JW27262","361",
"O01CT000701JW27326","422",
"O01CT000701JW27241","341",
"O01CT000701JW27299","397",
"O01CT000701JW27220","331.1",
"O01CT000701JW26737","9",
"O01CT000701JW27135","259",
"O01CT000701JW27278","377",
"O01CT000701JW27193","305",
"O01CT000701JW27114","242 / 330 / 762",
"O01CT000701JW27257","356",
"O01CT000701JW27655","732",
"O01CT000701JW27172","285",
"O01CT000701JW27634","711",
"O01CT000701JW27151","274",
"O01CT000701JW27613","691",
"O01CT000701JW27130","254",
"O01CT000701JW27671","748",
"O01CT000701JW27188","300",
"O01CT000701JW27109","238",
"O01CT000701JW27103","232",
"O01CT000701JW27024","159",
"O01CT000701JW27650","727",
"O01CT000701JW27565","646",
"O01CT000701JW27082","212",
"O01CT000701JW27629","706",
"O01CT000701JW27146","270",
"O01CT000701JW27544","626",
"O01CT000701JW27061","192",
"O01CT000701JW27608","686",
"O01CT000701JW27602","681",
"O01CT000701JW27523","605",
"O01CT000701JW27040","173",
"O01CT000701JW27666","743",
"O01CT000701JW26955","96",
"O01CT000701JW27581","661",
"O01CT000701JW27098","227",
"O01CT000701JW27019","154",
"O01CT000701JW26934","78",
"O01CT000701JW27560","642",
"O01CT000701JW27475","558.2",
"O01CT000701JW26992","130",
"O01CT000701JW26913","59",
"O01CT000701JW27539","621",
"O01CT000701JW27056","187",
"O01CT000701JW27454","538",
"O01CT000701JW27597","676",
"O01CT000701JW27518","600",
"O01CT000701JW27433","519",
"O01CT000701JW27576","656",
"O01CT000701JW26865","18",
"O01CT000701JW27491","574",
"O01CT000701JW27412","499",
"O01CT000701JW26929","73",
"O01CT000701JW27470","554",
"O01CT000701JW26987","125",
"O01CT000701JW27385","472",
"O01CT000701JW26908","54",
"O01CT000701JW26902","49",
"O01CT000701JW26823","11.36",
"O01CT000701JW27449","533",
"O01CT000701JW26966","106",
"O01CT000701JW27364","453",
"O01CT000701JW27428","514 / 241",
"O01CT000701JW27343","435",
"O01CT000701JW26860","15",
"O01CT000701JW27486","569",
"O01CT000701JW27407","494",
"O01CT000701JW27401","488",
"O01CT000701JW27322","418",
"O01CT000701JW26839","12",
"O01CT000701JW27380","468",
"O01CT000701JW26897","45",
"O01CT000701JW27295","393",
"O01CT000701JW26818","11.32",
"O01CT000701JW27359","449",
"O01CT000701JW26876","29",
"O01CT000701JW27274","373",
"O01CT000701JW26791","11.8",
"O01CT000701JW27338","431.3",
"O01CT000701JW27253","353",
"O01CT000701JW26770","10",
"O01CT000701JW27396","483",
"O01CT000701JW27317","413",
"O01CT000701JW26749","9",
"O01CT000701JW27290","389",
"O01CT000701JW27211","322",
"O01CT000701JW27205","316",
"O01CT000701JW27269","368",
"O01CT000701JW26786","11.4",
"O01CT000701JW27184","296",
"O01CT000701JW27248","348",
"O01CT000701JW27625","702",
"O01CT000701JW27142","266",
"O01CT000701JW27683","760",
"O01CT000701JW27206","317",
"O01CT000701JW27200","312",
"O01CT000701JW27121","247",
"O01CT000701JW27662","739",
"O01CT000701JW27179","291",
"O01CT000701JW27015","151",
"O01CT000701JW27641","718",
"O01CT000701JW27158","279",
"O01CT000701JW27073","204",
"O01CT000701JW27620","697",
"O01CT000701JW27137","261",
"O01CT000701JW27535","617",
"O01CT000701JW27052","183",
"O01CT000701JW27678","755",
"O01CT000701JW27593","673.1",
"O01CT000701JW27116","243 / 523",
"O01CT000701JW27514","596",
"O01CT000701JW27031","165",
"O01CT000701JW27657","734",
"O01CT000701JW27572","652",
"O01CT000701JW27089","219",
"O01CT000701JW27010","146 / 282",
"O01CT000701JW27636","713",
"O01CT000701JW26925","70",
"O01CT000701JW27551","633",
"O01CT000701JW27068","199",
"O01CT000701JW26983","121",
"O01CT000701JW27530","612",
"O01CT000701JW27047","179",
"O01CT000701JW27445","529",
"O01CT000701JW26962","103",
"O01CT000701JW27588","668",
"O01CT000701JW27509","591",
"O01CT000701JW27026","160",
"O01CT000701JW27424","511",
"O01CT000701JW26941","84",
"O01CT000701JW27567","647",
"O01CT000701JW27482","565",
"O01CT000701JW26999","136",
"O01CT000701JW26920","66",
"O01CT000701JW27546","628",
"O01CT000701JW26835","11.48",
"O01CT000701JW27461","545",
"O01CT000701JW26978","117",
"O01CT000701JW26893","42",
"O01CT000701JW26814","11.28",
"O01CT000701JW27440","525",
"O01CT000701JW26957","98",
"O01CT000701JW26872","25",
"O01CT000701JW27498","581",
"O01CT000701JW27419","506",
"O01CT000701JW26936","80",
"O01CT000701JW27334","429",
"O01CT000701JW27477","560",
"O01CT000701JW27392","479 / 85",
"O01CT000701JW27313","409",
"O01CT000701JW26830","11.43",
"O01CT000701JW27456","540",
"O01CT000701JW26745","9",
"O01CT000701JW27371","459",
"O01CT000701JW26888","37",
"O01CT000701JW26809","11.23",
"O01CT000701JW26803","11.18 / 178",
"O01CT000701JW26724","4",
"O01CT000701JW27350","441",
"O01CT000701JW26867","20",
"O01CT000701JW27265","364",
"O01CT000701JW27329","425",
"O01CT000701JW27244","344",
"O01CT000701JW26761","9",
"O01CT000701JW27387","474",
"O01CT000701JW27308","406",
"O01CT000701JW27302","400",
"O01CT000701JW27223","332.2",
"O01CT000701JW27366","455",
